step,time,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z
1676,27.933333333333334,1.4483603,1.4952649e-05,0.08741434,1.0,-1.7276037e-06,3.5826117e-05,3.5944483e-06,3.141585464816882,-7.165224598826292e-05,-3.4549498881819574e-06,0.09941046,1.6557979e-05,-0.0001771461,-0.00019962268,0.009429384,-2.7518686e-06
1677,27.95,1.4493454,1.4927827e-05,0.08742496,0.99999994,-1.3270898e-06,-4.245787e-06,3.63828e-06,3.141585377017936,8.49156452997768e-06,-2.6542105779903125e-06,0.09850674,-2.4822311e-06,0.0010623231,8.0160346e-05,-0.008017225,8.780479e-06
1678,27.966666666666665,1.4503363,1.465616e-05,0.08743608,1.0,6.1409e-07,2.0208518e-05,3.6534295e-06,3.1415853467059094,-4.041703055901458e-05,1.2283277148750216e-06,0.09910464,-2.7166672e-05,0.0011115945,0.00039072245,0.004922412,3.044554e-06
1679,27.983333333333334,1.4513152,1.4909455e-05,0.08741357,0.99999994,-1.9750053e-06,-8.293999e-05,3.6565186e-06,3.1415853402244345,0.0001658799688533108,-3.950617329051553e-06,0.097881176,2.5329526e-05,-0.0022510975,-0.00051863346,-0.02066516,6.1675956e-07
1680,28.0,1.452314,1.457326e-05,0.08737644,1.0,2.0235725e-06,-5.5170726e-06,3.5456803e-06,3.1415855622514637,1.1034159595135762e-05,4.047105888638214e-06,0.09988497,-3.361951e-05,-0.0037133787,0.00080088025,0.0155082,-2.2165705e-05
1681,28.016666666666666,1.4533097,1.4840082e-05,0.087387435,0.99999994,-4.2912487e-07,3.223009e-05,3.5064436e-06,3.1415856407298484,-6.446018915773344e-05,-8.580237604860486e-07,0.09955842,2.6682223e-05,0.0010996823,-0.0004911564,0.007558515,-7.844144e-06
1682,28.03333333333333,1.454298,1.4634855e-05,0.087427944,0.99999994,1.0260873e-06,3.8235925e-05,3.4984862e-06,3.141585656538511,-7.647184709225208e-05,2.0524421837642137e-06,0.098835774,-2.0522717e-05,0.0040510152,0.00029519305,0.0012183158,-1.6242426e-06
1683,28.05,1.4552752,1.489403e-05,0.08743355,1.0,-1.2585137e-06,-5.3493553e-05,3.6538618e-06,3.141585345731592,0.0001069870975463072,-2.5174184199450167e-06,0.097711645,2.5917501e-05,0.0005603137,-0.00045769344,-0.018379575,3.1130752e-05
1684,28.066666666666666,1.4562694,1.45482145e-05,0.08741706,0.99999994,1.1625735e-06,-9.2885233e-07,3.6813647e-06,3.141585290862194,1.8577133309438665e-06,2.325140379122459e-06,0.09941874,-3.458156e-05,-0.0016489261,0.00048545602,0.010540677,5.527823e-06
1685,28.083333333333332,1.4572557,1.462282e-05,0.08740648,1.0,5.1889276e-07,-3.4817036e-05,3.658481e-06,3.1415853366637343,6.963407590121484e-05,1.0375307695209557e-06,0.09863608,7.460593e-06,-0.0010583018,-0.00012874747,-0.0067795464,-4.586067e-06
1686,28.099999999999998,1.4582505,1.4885461e-05,0.087407,0.99999994,-1.1435498e-06,2.2460797e-05,3.7022771e-06,3.1415852490864653,-4.4921606099590505e-05,-2.2869333304864625e-06,0.09947977,2.626399e-05,5.221894e-05,-0.0003326207,0.011458663,8.756016e-06
1687,28.116666666666667,1.459239,1.4653272e-05,0.08743916,1.0,5.674844e-07,3.2046864e-05,3.7211944e-06,3.141585211164635,-6.409372447802042e-05,1.1352072901704702e-06,0.09884873,-2.3218887e-05,0.0032157765,0.00034695782,0.0019438715,3.826004e-06
1688,28.133333333333333,1.4602244,1.4982407e-05,0.0874205,1.0,-3.368288e-06,-1.5730198e-05,3.7233926e-06,3.141585206698548,3.146037162649051e-05,-6.736693010545025e-06,0.09853665,3.2913504e-05,-0.0018653214,-0.0007884618,-0.009571717,4.602015e-07
1689,28.15,1.4612072,1.4773496e-05,0.08742519,0.99999994,-1.3360849e-06,-4.618606e-05,3.7400787e-06,3.14158517330855,9.237211906221177e-05,-2.672515428958633e-06,0.09827762,-2.0891062e-05,0.00046867528,0.00040863905,-0.006123778,3.3821748e-06
1690,28.166666666666668,1.4621933,1.461653e-05,0.08741295,1.0,-8.049262e-07,-5.5909102e-05,3.773112e-06,3.1415851072757954,0.0001118181982671107,-1.6102742550483384e-06,0.098606355,-1.5696594e-05,-0.0012231179,0.00010792348,-0.0019754444,6.7189917e-06
1691,28.183333333333334,1.4631889,1.4334206e-05,0.08740985,0.99999994,1.0394833e-06,1.03557395e-05,3.7711902e-06,3.1415851111873687,-2.071147240312321e-05,2.0790448760354963e-06,0.09956219,-2.82324e-05,-0.00031058374,0.0003690633,0.013261284,-3.745935e-07
1692,28.2,1.4641727,1.4321757e-05,0.087423615,1.0,5.556659e-07,-1.2859623e-05,3.7783236e-06,3.1415850969568497,2.5719250165812113e-05,1.1112346369746007e-06,0.098381326,-1.2449377e-06,0.0013765105,-9.707057e-05,-0.004658652,1.4275773e-06
1693,28.216666666666665,1.4651631,1.4253706e-05,0.08743288,0.99999994,1.7665013e-06,1.4828592e-05,3.7785132e-06,3.1415850965104593,-2.96571718199079e-05,3.5331149261796924e-06,0.099034876,-6.80509e-06,0.00092664734,0.00024268276,0.0055499156,4.4274493e-08
1694,28.233333333333334,1.4661455,1.4352415e-05,0.087434016,1.0,5.917295e-07,-3.1597356e-05,3.7702227e-06,3.1415851131816854,6.31947158418189e-05,1.1832206916473353e-06,0.09823716,9.870912e-06,0.000113336384,-0.00023519776,-0.009296195,-1.6730428e-06
1695,28.25,1.4671311,1.4404727e-05,0.087416805,0.99999994,4.134867e-07,-4.8262656e-05,3.7602083e-06,3.1415851332126374,9.652532177018003e-05,8.266105011589531e-07,0.09856142,5.2312193e-06,-0.0017213626,-3.5703742e-05,-0.003339404,-2.0097675e-06
1696,28.266666666666666,1.4681269,1.4641973e-05,0.08741126,1.0,-1.2674756e-06,1.5196676e-05,3.7721227e-06,3.1415851093829508,-3.0393361621916526e-05,-2.534836489154202e-06,0.09957852,2.372465e-05,-0.0005544352,-0.00033675975,0.012711472,2.3755642e-06
1697,28.28333333333333,1.4691138,1.4201256e-05,0.08741986,0.99999994,2.4226804e-06,-1.8307725e-05,3.7270638e-06,3.141585199550428,3.6615469298562076e-05,4.845224585547925e-06,0.09869095,-4.4071763e-05,0.0008598075,0.00073977857,-0.006716514,-9.0354615e-06
1698,28.3,1.4701021,1.4710163e-05,0.08740466,1.0,-2.5287918e-06,-4.2907355e-05,3.6992822e-06,3.141585254808451,8.581469170976241e-05,-5.05790108329407e-06,0.09882859,5.0890707e-05,-0.0015196333,-0.0009917945,-0.0049274736,-5.5949704e-06
1699,28.316666666666666,1.4710873,1.459886e-05,0.087415345,0.99999994,-8.968933e-07,-6.0246024e-05,3.7134155e-06,3.1415852266502933,0.00012049204852737638,-1.794234173679854e-06,0.09852507,-1.1130281e-05,0.0010686736,0.00032649792,-0.0034688544,2.8503898e-06
1700,28.333333333333332,1.4720755,1.4536252e-05,0.08740718,0.99999994,-7.643471e-07,-6.0594088e-05,3.752801e-06,3.1415851478948453,0.00012118817673512083,-1.5291490478297476e-06,0.09881392,-6.2607733e-06,-0.0008163485,3.424661e-05,-8.993116e-05,1.0178478e-05
1701,28.349999999999998,1.4730723,1.4309674e-05,0.08740533,1.0,1.0157962e-06,7.5457797e-06,3.7502255e-06,3.1415851531235433,-1.5091551742729692e-05,2.03164902701225e-06,0.09967913,-2.2657769e-05,-0.00018469922,0.00035646654,0.013646696,-5.04657e-07
1702,28.366666666666667,1.4740596,1.3909923e-05,0.08741568,0.99999994,3.6262527e-06,-2.3241868e-05,3.7503712e-06,3.141585153015491,4.64837657474515e-05,7.252331488682984e-06,0.09873501,-3.9975097e-05,0.0010349794,0.0005250859,-0.006192572,1.9165492e-08
1703,28.383333333333333,1.4750525,1.3886358e-05,0.08742584,1.0,3.4854775e-06,9.715778e-06,3.6965316e-06,3.1415852604588217,-1.9431530441593736e-05,6.971026757840448e-06,0.09929512,-2.356511e-06,0.0010159137,-2.8210005e-05,0.0065986523,-1.0756361e-05
1704,28.4,1.4760361,1.4153268e-05,0.08742858,0.99999994,1.727936e-06,-3.3505825e-05,3.6358047e-06,3.1415853820958235,6.70116661951603e-05,3.45562861570059e-06,0.098358,2.6691025e-05,0.00027376166,-0.00035186863,-0.008653969,-1.218563e-05
1705,28.416666666666668,1.4770234,1.4382733e-05,0.08740774,1.0,4.6373717e-07,-3.5586112e-05,3.6583629e-06,3.1415853368970748,7.117222748687091e-05,9.272139591676165e-07,0.09872689,2.2946475e-05,-0.0020839388,-0.0002561609,-0.00042152512,4.5615716e-06
1706,28.433333333333334,1.4780207,1.4482044e-05,0.08742097,0.99999994,2.6702472e-07,5.9729697e-05,3.673165e-06,3.141585307227209,-0.0001194593983326886,5.344882618718572e-07,0.099732265,9.931144e-06,0.001322865,-3.944258e-05,0.019077793,2.970252e-06
1707,28.45,1.4790084,1.4676501e-05,0.08744725,0.99999994,-1.0470593e-06,5.311761e-05,3.679539e-06,3.1415852946224145,-0.00010623523059871687,-2.0937278333299503e-06,0.098777495,1.9445737e-05,0.0026281753,-0.00026741214,-0.0013455662,1.3127207e-06
1708,28.466666666666665,1.4799931,1.4188879e-05,0.08742081,1.0,3.325207e-06,-4.392918e-06,3.6942868e-06,3.141585265045486,8.785860712290372e-06,6.650381522144144e-06,0.09847263,-4.8762275e-05,-0.0026438835,0.00087602035,-0.011522156,2.9201403e-06
1709,28.483333333333334,1.4809855,1.4665004e-05,0.08739728,0.99999994,-9.264069e-07,1.8815796e-05,3.6941442e-06,3.1415852653358174,-3.763160019509826e-05,-1.8526749470115789e-06,0.0992453,4.7612462e-05,-0.0023531076,-0.00085546216,0.0046697003,-1.6860076e-08
1710,28.5,1.4819719,1.46919865e-05,0.08738607,1.0,9.002379e-08,-1.1878241e-05,3.694915e-06,3.141585263761942,2.375648248742479e-05,1.799598003948688e-07,0.098637424,2.6982914e-06,-0.0011206807,0.00020351399,-0.0061450014,1.5613307e-07
1711,28.516666666666666,1.4829674,1.4726857e-05,0.08740882,0.99999994,2.3073729e-07,7.126565e-05,3.7561788e-06,3.14158514119885,-0.00014253130136010483,4.6200997361189877e-07,0.09955567,3.4871023e-06,0.0022744818,2.8103605e-05,0.016642096,1.226447e-05
1712,28.53333333333333,1.4839541,1.4589607e-05,0.08743954,1.0,1.3550288e-06,6.0086408e-05,3.7869897e-06,3.1415850794474545,-0.00012017280510412398,2.7105126183535333e-06,0.09866735,-1.372496e-05,0.0030715403,0.00022665203,-0.0022535953,6.1943415e-06
1713,28.55,1.4849422,1.4448586e-05,0.087441325,1.0,2.2395102e-06,5.8435868e-05,3.7774096e-06,3.141585098508883,-0.00011687171831753496,4.479461877648916e-06,0.098816454,-1.4102204e-05,0.00017906043,0.00018546327,-0.0003460918,-2.0204081e-06
1714,28.566666666666666,1.4859226,1.4645569e-05,0.08743529,0.99999994,8.8474866e-07,-4.656653e-06,3.7753646e-06,3.141585102868432,9.313313017011993e-06,1.7694622609365496e-06,0.0980392,1.9698282e-05,-0.0006035517,-0.0002710055,-0.012623202,-4.2153928e-07
1715,28.583333333333332,1.486907,1.4825378e-05,0.08740919,1.0,1.5449852e-07,-2.1119344e-05,3.837591e-06,3.1415849784141834,4.223868863517666e-05,3.088349502800014e-07,0.0984456,1.7980881e-05,-0.0026096618,-0.00014737135,-0.0033226078,1.2555232e-05
1716,28.599999999999998,1.4879006,1.5108127e-05,0.087403566,0.99999994,-1.6949185e-06,3.0531555e-05,3.9519196e-06,3.141584749853707,-6.106312749487586e-05,-3.389595936154066e-06,0.09936415,2.8274933e-05,-0.00056278426,-0.0003706483,0.010350418,2.2904314e-05
1717,28.616666666666667,1.4888896,1.4840098e-05,0.08743314,0.99999994,2.6430706e-07,3.698193e-05,3.977186e-06,3.1415846991973098,-7.39638658135977e-05,5.289083235826553e-07,0.09889805,-2.680292e-05,0.0029572544,0.00040265525,0.0013256839,5.1782686e-06
1718,28.633333333333333,1.4898753,1.5153513e-05,0.08741028,1.0,-3.7838201e-06,-1.454342e-05,3.980719e-06,3.1415846920414188,2.9086809149037052e-05,-7.567756083792787e-06,0.0985741,3.1341544e-05,-0.002285877,-0.0008096845,-0.010306347,7.339292e-07
1719,28.65,1.4908589,1.5101728e-05,0.08741503,0.99999994,-1.7073139e-06,-4.2367763e-05,4.090068e-06,3.141584473308302,8.473551692045334e-05,-3.4149746104272793e-06,0.09836523,-5.178454e-06,0.00047528485,0.00041745033,-0.0055933706,2.20091e-05
1720,28.666666666666668,1.491847,1.4890652e-05,0.08739928,0.99999994,-5.0617484e-07,-3.921835e-05,4.100146e-06,3.1415844532579573,7.843670076113085e-05,-1.0126713487768058e-06,0.09881626,-2.110766e-05,-0.0015751758,0.00024677254,0.0006470513,2.079803e-06
1721,28.683333333333334,1.4928428,1.4599418e-05,0.08739785,1.0,1.3667101e-06,1.8615085e-05,4.103882e-06,3.1415844457748676,-3.723015803225316e-05,2.7335729495536754e-06,0.0995785,-2.9123394e-05,-0.0001432088,0.00037474118,0.011573224,7.564036e-07
1722,28.7,1.4938326,1.43964635e-05,0.08742904,0.99999994,2.0363095e-06,2.9455547e-05,4.0768164e-06,3.141584499836605,-5.8911080109247393e-05,4.072859465020784e-06,0.09897529,-2.0295445e-05,0.0031186729,0.00013468327,0.0021805984,-5.443842e-06
1723,28.716666666666665,1.4948232,1.426698e-05,0.08743276,1.0,2.7430792e-06,3.9167455e-05,4.078682e-06,3.141584496010511,-7.833488721264992e-05,5.486477954619318e-06,0.099057555,-1.2948361e-05,0.00037162867,0.00014145055,0.0019438182,3.733376e-07
1724,28.733333333333334,1.495805,1.4462034e-05,0.08742915,0.99999994,1.2355536e-06,-1.5117403e-05,4.073256e-06,3.141584507114362,3.023481717323584e-05,2.4709841028869306e-06,0.098182276,1.9505449e-05,-0.00036083386,-0.00030229817,-0.010887127,-1.1061917e-06
1725,28.75,1.4967912,1.4636727e-05,0.087405354,1.0,2.7973263e-07,-2.5748404e-05,4.090258e-06,3.1415844730886144,5.149681101346282e-05,5.592546286070643e-07,0.0986217,1.7469267e-05,-0.0023799026,-0.00019164225,-0.0021316141,3.4034822e-06
1726,28.766666666666666,1.497786,1.4925441e-05,0.08740039,0.99999994,-1.5309148e-06,2.6840866e-05,4.0965e-06,3.141584460671269,-5.368174724362795e-05,-3.061609879617677e-06,0.09947496,2.8871364e-05,-0.0004962001,-0.0003625371,0.010528439,1.243485e-06
1727,28.78333333333333,1.4987723,1.4453887e-05,0.08740838,1.0,2.3821672e-06,-1.3229702e-05,4.1232206e-06,3.141584407211611,2.6459423313029973e-05,4.764225237874342e-06,0.09861735,-4.715542e-05,0.00079892727,0.00078474666,-0.008035585,5.3496196e-06
1728,28.8,1.49976,1.5002429e-05,0.087391034,0.99999994,-2.7274089e-06,-4.1040657e-05,4.0907485e-06,3.141584471868499,8.208129728859426e-05,-5.4551538186675685e-06,0.09877381,5.4854157e-05,-0.0017342316,-0.0010274057,-0.0055922065,-6.5562203e-06
1729,28.816666666666666,1.5007453,1.501223e-05,0.08740294,1.0,-1.1697475e-06,-5.6128323e-05,3.9933984e-06,3.141584666661611,0.00011225663692693288,-2.3399433330961728e-06,0.09852561,9.800675e-07,0.0011905942,0.0003141869,-0.0030431154,-1.9613914e-05
1730,28.833333333333332,1.5017375,1.4748829e-05,0.087415,0.99999994,8.3967467e-07,5.447877e-06,3.9950323e-06,3.1415846635155082,-1.0895747743155937e-05,1.6793929678016184e-06,0.09921529,-2.634008e-05,0.0012060927,0.00040254186,0.012336899,3.356205e-07
1731,28.849999999999998,1.5027336,1.4754461e-05,0.087427616,1.0,4.1582976e-07,7.941489e-05,3.961234e-06,3.1415847310554126,-0.00015882977096026707,8.322886870804069e-07,0.0996162,5.6319783e-07,0.0012611579,-8.4953776e-05,0.014815312,-6.756743e-06
1732,28.866666666666667,1.5037209,1.4970446e-05,0.0874485,1.0,-1.0117927e-06,6.6007866e-05,3.960219e-06,3.141584733285039,-0.00013201573947130285,-2.023062663836228e-06,0.09872738,2.1598507e-05,0.0020882548,-0.00028779215,-0.0027028017,-1.8286683e-07
1733,28.883333333333333,1.5046964,1.4733403e-05,0.08743554,0.99999994,1.4988522e-06,-4.4822307e-05,3.8114872e-06,3.1415850307492796,8.96446311979826e-05,2.997362819501248e-06,0.09754455,-2.3704253e-05,-0.0012956469,0.00050236663,-0.022172736,-2.9766028e-05
1734,28.9,1.5056891,1.5027769e-05,0.08740332,1.0,-1.7773166e-06,2.8167863e-06,3.865781e-06,3.141584922038097,-5.63358626881616e-06,-3.5546113892337416e-06,0.09927847,2.943665e-05,-0.0032223733,-0.00065653946,0.009546267,1.086461e-05
1735,28.916666666666668,1.5066769,1.4913107e-05,0.08738647,0.99999994,-3.9317885e-07,-2.0737501e-05,3.879798e-06,3.1415848939770465,4.1475002359625535e-05,-7.865186644195887e-07,0.09877875,-1.1466181e-05,-0.0016855333,0.00027732813,-0.004719065,2.816057e-06
1736,28.933333333333334,1.5076742,1.4889627e-05,0.0874063,1.0,-2.3934518e-07,6.652615e-05,3.866968e-06,3.1415849196852044,-0.00013305229532978302,-4.781758604632813e-07,0.099725425,-2.3480113e-06,0.0019830177,3.0737137e-05,0.017474366,-2.575366e-06
1737,28.95,1.5086621,1.4731471e-05,0.087434456,0.99999994,1.077465e-06,5.7067038e-05,3.8782305e-06,3.1415848970053846,-0.00011413407460403313,2.1553726901046844e-06,0.09879342,-1.5815533e-05,0.0028156003,0.00026792244,-0.0019245242,2.2741767e-06
1738,28.966666666666665,1.5096467,1.4793955e-05,0.08740637,1.0,9.251513e-08,-3.5976232e-06,3.915341e-06,3.141584822908379,7.195247050173492e-06,1.85002087871311e-07,0.098454036,6.2484232e-06,-0.002808899,-0.00019717884,-0.012147494,7.429197e-06
1739,28.983333333333334,1.5106307,1.4820323e-05,0.0874126,0.99999994,9.585965e-08,-2.7379809e-05,3.9198867e-06,3.1415848138211806,5.475962134293688e-05,1.9150465480066714e-07,0.0984104,2.6366956e-06,0.0006239283,6.9082034e-07,-0.004779242,9.13189e-07
1740,29.0,1.5116184,1.4869283e-05,0.087395675,1.0,-4.382735e-08,-3.130974e-05,3.8958165e-06,3.1415848619541165,6.261948110575233e-05,-8.789865191261015e-08,0.09876108,4.896128e-06,-0.0016925777,-2.8716906e-05,-0.0008080101,-4.9497944e-06
1741,29.016666666666666,1.5126158,1.4891064e-05,0.0874108,0.99999994,-2.364229e-08,6.138462e-05,3.908914e-06,3.141584835764009,-0.00012276924833454217,-4.6804688347279466e-08,0.09974396,2.1780936e-06,0.0015124879,3.9703377e-06,0.018565206,2.6227347e-06
1742,29.03333333333333,1.513601,1.4713264e-05,0.08743392,0.99999994,1.3989314e-06,5.8537316e-05,3.850278e-06,3.1415849528694033,-0.00011707462879617658,2.798313808671793e-06,0.09851035,-1.7779998e-05,0.0023122279,0.0003004655,-0.0006013826,-1.2403056e-05
1743,29.05,1.514584,1.514454e-05,0.08740448,1.0,-3.2668065e-06,-3.8337025e-06,3.8504118e-06,3.1415849527412285,7.667379886111547e-06,-6.533642554540364e-06,0.09830165,4.3127562e-05,-0.002943855,-0.00093433156,-0.0124906795,6.394282e-08
1744,29.066666666666666,1.5155666,1.4836015e-05,0.08740751,0.99999994,-1.3801725e-06,-3.4674158e-05,3.8764856e-06,3.141584900522395,6.934830957816551e-05,-2.7606140644564903e-06,0.09826738,-3.0852523e-05,0.00030283644,0.0003780893,-0.0061801667,5.2466185e-06
1745,29.083333333333332,1.5165577,1.4499945e-05,0.08741605,1.0,7.308003e-07,1.8840963e-05,3.8602666e-06,3.141584933029076,-3.768192054010022e-05,1.4617460810661953e-06,0.099104665,-3.360704e-05,0.00085457374,0.0004233785,0.01073409,-3.2533753e-06
1746,29.099999999999998,1.5175513,1.4733738e-05,0.08740936,1.0,-1.4235684e-06,4.5720393e-05,3.8430535e-06,3.1415849676129666,-9.144079736755906e-05,-2.8467853780966834e-06,0.09936388,2.3379305e-05,-0.00066936755,-0.0004328806,0.0054006623,-3.446326e-06
1747,29.116666666666667,1.5185369,1.4240594e-05,0.08741048,0.99999994,2.6340624e-06,-2.9860857e-06,3.8553003e-06,3.1415849430044798,5.972192159253709e-06,5.2681021129874495e-06,0.09855783,-4.9314312e-05,0.00011138853,0.0008128734,-0.009757013,2.4302226e-06
1748,29.133333333333333,1.5195204,1.43287325e-05,0.08743567,1.0,1.4270793e-06,-2.3924586e-05,3.8323883e-06,3.14158498888147,4.784918202482835e-05,2.8539751630862753e-06,0.098349065,8.813821e-06,0.0025190383,-0.0002418545,-0.004195924,-4.603223e-06
1749,29.15,1.520504,1.4427006e-05,0.08743044,0.99999994,7.006908e-07,-4.7695583e-05,3.766547e-06,3.1415851205621177,9.539117670476216e-05,1.4010224012039885e-06,0.09836332,9.827371e-06,-0.00052284985,-0.00014585957,-0.0047738515,-1.32328905e-05
1750,29.166666666666668,1.5214968,1.47295805e-05,0.08742861,1.0,-1.3253795e-06,1.3130599e-05,3.8053727e-06,3.1415850428792558,-2.6261207575428713e-05,-2.6506589823060978e-06,0.099273644,3.025746e-05,-0.00018338955,-0.00040607265,0.012189621,7.76984e-06
1751,29.183333333333334,1.5224918,1.4972423e-05,0.0874148,0.99999994,-2.4276005e-06,4.4009048e-05,3.8137746e-06,3.1415850262538303,-8.801811969805229e-05,-4.854865658820984e-06,0.09950187,2.4284238e-05,-0.0013809308,-0.00022178103,0.006212478,1.6851162e-06
1752,29.2,1.5234815,1.4656396e-05,0.08743529,1.0,-9.1442864e-08,4.6692552e-05,3.8315484e-06,3.141584990501549,-9.338510489587115e-05,-1.8252791877948482e-07,0.0989719,-3.160266e-05,0.0020491644,0.0004675981,0.00053712487,3.5356356e-06
1753,29.216666666666665,1.5244722,1.4389069e-05,0.08743059,1.0,1.4228303e-06,5.0923994e-05,3.8127068e-06,3.141585028031188,-0.00010184797790491196,2.8460489980286496e-06,0.09906982,-2.6732676e-05,-0.00047032538,0.00030726613,0.00085862644,-3.837652e-06
1754,29.233333333333334,1.525465,1.463774e-05,0.087399505,1.0,-1.1828156e-06,5.951721e-05,4.214143e-06,3.141584225444977,-0.00011903442901184391,-2.365129569970037e-06,0.099272974,2.4866999e-05,-0.0031087124,-0.00052811607,0.0017416751,8.139258e-05
1755,29.25,1.5264504,1.4671557e-05,0.08738138,0.99999994,-3.28737e-07,9.338437e-06,4.213471e-06,3.1415842266531713,-1.867687776102578e-05,-6.573953488242523e-07,0.09853445,3.381776e-06,-0.0018124194,0.00017090197,-0.010038336,-1.3262853e-07
1756,29.266666666666666,1.5274335,1.4309503e-05,0.087407924,1.0,2.5392517e-06,-1.12487605e-05,4.2048273e-06,3.1415842439923356,2.2497542411237248e-05,5.078408765957221e-06,0.09830983,-3.6205398e-05,0.0026546638,0.00057720864,-0.0041432325,-1.743626e-06
1757,29.28333333333333,1.528422,1.4071511e-05,0.087432876,0.99999994,2.7618933e-06,1.4030494e-05,4.15701e-06,3.141584339491489,-2.8060966168252932e-05,5.523903492621329e-06,0.09884773,-2.3799195e-05,0.0024954807,4.462992e-05,0.0050697937,-9.576402e-06
1758,29.3,1.5294046,1.4167175e-05,0.08744998,1.0,1.6826117e-06,-1.7972989e-05,4.131144e-06,3.1415843913620263,3.5945991185615256e-05,3.3650748954006104e-06,0.09826502,9.566402e-06,0.001710557,-0.0002165409,-0.006421786,-5.2049345e-06
1759,29.316666666666666,1.5303879,1.4301069e-05,0.08743692,0.99999994,8.271288e-07,-4.4550296e-05,4.174612e-06,3.1415843044388594,8.910060329614389e-05,1.6538857718906286e-06,0.09832927,1.3389422e-05,-0.0013063254,-0.00017185327,-0.0053396514,8.721195e-06
1760,29.333333333333332,1.5313809,1.4618566e-05,0.08743088,1.0,-1.2139296e-06,1.6088028e-05,4.200729e-06,3.1415842521706336,-3.21760664607762e-05,-2.427724109521634e-06,0.09929817,3.17496e-05,-0.00060446956,-0.0004092657,0.01215746,5.2280825e-06
1761,29.349999999999998,1.5323762,1.4363047e-05,0.08741453,0.99999994,1.2690881e-06,4.5758847e-05,4.2298725e-06,3.1415841937281233,-9.1517688016296e-05,2.5385634692121073e-06,0.09953058,-2.5551877e-05,-0.0016346741,0.0004969292,0.005938355,5.8176543e-06
1762,29.366666666666667,1.5333626,1.4770443e-05,0.08741027,1.0,-2.7989402e-06,-4.2617985e-06,4.074762e-06,3.141584504042299,8.523574178909143e-06,-5.59791504928242e-06,0.09864793,4.0739647e-05,-0.00042648622,-0.00081437913,-0.010014146,-3.1028558e-05
1763,29.383333333333333,1.5343468,1.49582565e-05,0.08743301,0.99999994,-1.5963385e-06,-2.4825365e-05,4.118295e-06,3.141584416920473,4.9650720743477095e-05,-3.192881681934878e-06,0.098413385,1.8781357e-05,0.0022742786,0.00024265479,-0.004148922,8.795959e-06
1764,29.4,1.5353311,1.488683e-05,0.0874265,1.0,-8.253134e-07,-4.7095797e-05,4.239166e-06,3.1415841751796894,9.419158616585932e-05,-1.651026111160192e-06,0.09842734,-7.1426284e-06,-0.0006509126,0.00015504063,-0.004477705,2.4313515e-05
1765,29.416666666666668,1.5363244,1.4577092e-05,0.08742463,0.99999994,1.1342754e-06,1.4107292e-05,4.2163356e-06,3.14158422088612,-2.821457685930895e-05,2.2686699134855104e-06,0.09932744,-3.0973886e-05,-0.00018726526,0.00039259254,0.01226331,-4.566157e-06
1766,29.433333333333334,1.537322,1.4614383e-05,0.08742908,1.0,5.407337e-07,8.657499e-05,4.193843e-06,3.1415842658103634,-0.00017314997470196936,1.0821935889637757e-06,0.09976724,3.7290688e-06,0.0004446137,-0.000119067045,0.014529846,-4.4916455e-06
1767,29.45,1.5383105,1.4884991e-05,0.08744407,0.99999994,-1.0278266e-06,7.054708e-05,4.18899e-06,3.141584275754661,-0.00014109417902963273,-2.055062203298874e-06,0.09885308,2.7060829e-05,0.001499211,-0.00031398018,-0.0032084584,-9.4594736e-07
1768,29.466666666666665,1.5392861,1.4706674e-05,0.08742543,1.0,1.5290249e-06,-4.6650624e-05,4.204301e-06,3.141584245130137,9.330126164064367e-05,3.0576574823193425e-06,0.09756535,-1.7831735e-05,-0.0018632283,0.0005114574,-0.023439022,3.0502356e-06
1769,29.483333333333334,1.5402808,1.5121998e-05,0.087390184,0.99999994,-1.6375468e-06,7.749903e-06,4.4228204e-06,3.1415838079737695,-1.5499820566811096e-05,-3.2750252467739216e-06,0.09946398,4.1532483e-05,-0.0035248105,-0.0006349257,0.010906962,4.379887e-05
1770,29.5,1.5412751,1.528405e-05,0.08741631,1.0,-7.731418e-07,7.553299e-05,4.428766e-06,3.141583796174927,-0.00015106598512848457,-1.5456145292525036e-06,0.09943257,1.6205073e-05,0.0026128269,0.00017308153,0.013577051,1.1672853e-06
1771,29.516666666666666,1.5422599,1.5154122e-05,0.087451875,0.99999994,5.8336724e-07,6.494575e-05,4.3794294e-06,3.1415838946547474,-0.0001298915037213355,1.167303403049047e-06,0.09847719,-1.2992804e-05,0.003556016,0.00027384557,-0.0021372307,-9.978484e-06
1772,29.53333333333333,1.5432347,1.5320999e-05,0.087454155,1.0,-1.445777e-06,-3.334536e-05,4.5500333e-06,3.1415835534268,6.669070854092851e-05,-2.891857452391733e-06,0.09747239,1.6687682e-05,0.00022815813,-0.00040632783,-0.019686678,3.4185017e-05
1773,29.55,1.5442269,1.5012425e-05,0.0874369,0.99999994,9.382122e-07,1.00338075e-05,4.570954e-06,3.141583511662553,-2.006760758654913e-05,1.8765162888012554e-06,0.099218436,-3.0857325e-05,-0.0017256922,0.00047702543,0.008680698,4.189955e-06
